770230,48
920042,0
732002,473
820305,0
820310,2
820316,2
820317,0
775696,0
835771,0
820325,15
704701,8
820338,0
820339,0
820344,0
820345,1
820346,1
820347,0
820349,0
820350,1
775701,0
820352,0
820355,2
820360,3
830316,0
165002,44
820365,10
820366,0
820367,0
820368,0
820369,14
820370,0
820371,0
820372,13
820373,0
820375,0
591002,0
165020,0
820385,1
820390,1
591020,0
165040,3
165041,12
165042,1
820403,0
820411,0
165052,0
165054,0
165056,0
591041,1
820420,0
591053,0
165070,11
591056,0
820433,0
820434,0
820435,0
820436,0
820438,1
820439,0
165080,0
165090,2
165091,0
820452,1
165093,0
165094,1
165095,2
165100,13
165101,4
591093,0
165110,1
820471,0
165115,0
820481,0
820482,1
820483,0
341155,0
165130,3
165135,10
835800,3
165140,25
820501,2
165145,8
165150,10
666501,19
165155,15
591140,0
820517,0
165160,68
820522,0
732040,0
820530,0
820531,0
732041,6
820540,0
820541,0
816210,1
820551,1
820552,0
820553,0
404365,2
820560,5
820565,0
950500,0
820570,0
820571,0
820572,0
591200,1
404368,0
820580,0
820581,0
591210,0
591211,0
820590,0
820591,0
835816,0
732051,0
591220,0
820600,0
591225,0
820605,0
591230,0
666517,1
816212,0
591235,0
820615,2
820616,0
835820,1
820620,1
820625,0
651452,2
820630,41
591255,0
820640,2
820645,49
820651,9
820652,7
820660,12
820663,2
591290,0
820670,11
344310,20
820679,6
591305,0
666530,15
820690,1
437155,1
820692,1
591317,0
820694,0
820696,1
781220,0
820698,0
820700,15
820701,0
820702,0
820703,0
820704,1
820705,0
820710,57
820712,13
820713,15
591338,0
591339,1
235090,0
344317,6
591344,0
591350,0
591352,0
820731,0
820732,8
591360,0
820740,18
591365,0
666540,0
820750,86
437165,0
713651,1
591390,0
820770,37
820771,24
820775,53
591402,0
820780,12
820781,0
820790,8
820800,147
475403,1
770316,4
820811,11
820812,1
820816,22
591452,0
830395,0
816220,13
591475,0
590100,1
770325,19
591500,0
591501,4
591510,1
830404,0
591516,0
591517,0
666565,3
591520,16
591522,0
591530,0
591540,0
591541,0
100031,1
591552,0
591553,0
651630,33
100040,40
100041,6
100042,20
591565,0
530040,1
591570,0
100051,6
591572,0
100053,0
100054,0
100055,4
100056,0
100058,0
591580,0
591581,0
591590,2
100080,1
770344,2
770345,3
100090,25
100091,26
100092,10
100093,28
100094,56
100095,107
770347,0
816225,0
395020,1
475437,6
530051,0
770350,55
235140,24
395041,0
395070,0
850052,0
461339,0
830434,0
690002,144
437220,120
395100,0
395101,0
690020,4
395110,0
732135,2
690040,11
690042,0
395135,0
690051,0
395140,1
366230,2
690058,0
325221,2
366232,0
690070,0
816230,0
475461,13
690090,0
690091,1
690092,0
690093,0
690094,0
437235,0
690100,0
690101,0
690110,0
395200,2
690115,0
395205,0
115020,1
395210,0
395211,0
395212,0
690130,0
395220,0
395221,0
395223,0
338317,0
395225,0
690140,1
395230,0
395235,0
317094,1
690150,0
690155,0
690160,0
205200,513
690165,0
395255,2
710316,23
483439,1
317101,1
690200,11
395290,0
690205,0
690210,1
690211,0
690212,0
395305,0
437255,11
690220,8
395310,0
690225,0
816235,1
395316,1
395317,0
690230,4
690232,0
690235,0
395325,1
395339,0
395341,0
690255,7
395344,0
395346,0
395347,1
395349,0
395350,1
696212,0
395355,0
395360,0
395365,3
395366,0
395367,0
395368,0
395369,0
395370,0
395371,0
395372,0
395373,0
395375,0
690290,0
395380,0
395385,1
395390,0
690305,0
690310,0
690316,8
690317,7
690325,1
701670,0
690338,0
690339,1
690341,0
690344,0
690345,0
690346,0
690347,0
690349,0
690350,4
690352,0
690355,0
690360,0
690365,2
690366,0
690367,0
690368,0
690369,5
690370,0
690371,0
690372,0
690373,0
690375,0
338325,0
461002,5
690380,1
690385,0
690390,0
830500,0
690395,0
461020,0
690402,0
950652,6
530130,0
461040,1
461041,1
690420,0
461052,0
690432,0
690433,0
690434,0
690435,1
690436,0
690437,0
690438,0
461070,0
690450,0
690451,0
690452,0
590212,0
690461,0
461090,0
461094,0
461095,0
690475,0
461100,1
461101,0
663200,40
690481,0
690482,0
760310,0
710366,2
461110,0
830516,0
690490,0
690500,0
690501,0
690510,1
317155,0
461140,0
690517,0
690520,1
690522,0
830522,0
690530,0
690531,0
461160,0
625002,153
690540,0
770450,4
770451,8
690551,0
690552,0
770452,1
625020,14
690560,1
690565,0
55020,4
690571,0
690572,0
625040,8
690581,0
461210,0
461211,1
461212,0
625053,1
690590,0
625055,0
983451,0
461220,12
690600,1
461225,0
461230,0
770461,0
461235,0
690615,0
690616,1
690620,2
530165,0
690625,4
625090,0
625093,0
625094,0
461255,2
339020,0
625100,2
625101,0
437325,8
690640,1
920020,19
690645,263
625110,0
625115,2
690652,22
920031,2
690660,5
541094,0
690663,13
920040,0
920041,0
461290,0
770471,1
690670,25
625135,0
920051,4
625140,7
920053,1
920054,0
690679,7
461305,1
920058,0
461310,0
625155,0
461316,0
461317,0
920070,2
625160,1
461325,0
920080,0
920090,2
950703,0
920092,0
461341,0
920094,0
920095,0
461344,0
461345,3
461346,0
461347,0
920100,2
461349,0
461350,0
461355,0
920110,0
461360,0
461365,0
461367,0
461368,0
461369,0
461370,0
461371,0
625212,0
461373,1
830560,2
920130,1
55051,0
461380,0
920135,0
625225,6
920140,12
625230,2
920145,0
625235,1
920150,0
461402,0
461403,0
461404,0
920160,2
481040,0
461411,2
920165,0
625255,18
232040,0
461420,0
461432,1
461433,0
461434,3
461435,2
461436,2
461437,7
461438,5
461439,0
437355,0
920200,85
461450,0
461451,1
461452,4
920205,4
694040,1
920210,7
920211,0
920212,0
625305,2
920220,14
920221,1
625310,1
920223,0
920225,2
625316,2
625317,1
920230,0
101031,0
920235,0
625325,11
530205,1
101040,68
101041,1
101042,9
625338,0
101051,1
101052,6
101053,1
101054,0
920255,21
625344,0
625345,1
101058,0
625347,0
625349,7
625350,3
232135,0
625352,3
625355,2
232140,0
101070,61
625360,0
694051,0
625365,19
625366,0
625367,3
625368,0
625369,4
625370,2
625371,0
625372,2
625373,1
625375,0
920290,3
101091,9
101092,8
232165,0
101094,5
101095,29
625385,11
710439,0
101100,342
625390,1
920305,0
339070,1
920310,4
770516,1
625402,0
920316,2
920317,1
625411,0
920325,2
625420,3
232210,0
232211,0
317230,0
625432,1
625433,10
920346,0
625435,0
232220,0
920349,0
625438,0
625439,1
920352,0
232225,0
920355,1
232230,0
920360,1
625450,3
625451,2
625452,2
920365,10
920366,0
920367,2
920368,3
920369,0
920370,0
920371,0
920372,1
920373,0
920375,2
920380,1
625471,0
920385,0
625475,30
694070,0
920390,1
625481,0
625482,18
625483,121
625490,17
920403,0
920404,1
920411,0
625500,261
625501,64
920420,0
625510,11
732305,1
625516,0
625517,15
920432,0
920433,0
625522,1
920435,0
920436,0
920437,2
920438,0
920439,0
625530,66
625531,61
920450,0
920451,0
920452,0
625541,0
920461,0
625551,4
625552,1
625553,11
560020,23
920471,0
625560,28
920475,3
625565,0
560031,0
920481,0
625570,0
920483,0
625572,0
560040,7
560041,3
920490,1
317255,15
625580,0
625581,3
732317,0
560051,0
920500,2
920501,1
625590,0
560055,1
986040,0
986041,0
560058,0
920510,3
625600,4
625605,0
560070,6
986056,0
920522,0
625615,13
560080,0
920530,3
920531,0
625620,29
560090,0
560091,0
920540,0
920541,0
560094,0
560095,0
560100,2
560101,8
920551,0
920552,8
920553,0
986091,0
986093,0
560110,1
920560,14
560115,0
920565,0
920570,0
920571,0
920572,0
560130,0
920580,0
920581,0
560135,12
560140,35
920590,0
920591,0
560145,2
920600,0
560155,2
920605,0
560160,6
560165,2
920615,4
920616,0
920620,2
986160,0
590344,0
920630,10
732341,0
920640,4
920645,26
560200,149
920651,2
920652,0
560205,18
437432,14
560210,15
560211,4
920660,3
920663,2
986200,0
920666,21
560220,16
560221,0
920670,5
350053,0
560225,6
830651,2
560230,6
920679,7
437436,4
560235,2
920690,4
920692,0
920694,0
920696,4
920698,0
920700,40
920701,0
920702,0
560255,28
920704,0
920705,0
920710,53
920712,0
920713,4
830660,0
920731,1
920732,10
560290,6
920740,24
694130,0
920750,31
560305,2
560310,1
920760,0
710516,2
560316,15
560317,4
920770,7
920771,0
560325,6
920775,8
920780,8
920781,0
560338,0
560339,5
339150,0
920790,0
317305,51
560344,1
560345,1
560346,2
560347,0
560349,0
560350,4
560352,2
560355,6
560360,1
920811,11
920812,0
560365,7
560366,0
560367,0
560368,0
560369,6
560370,3
560371,0
920820,18
560373,1
560375,0
331002,3
560380,9
986365,0
920830,6
986367,0
986368,0
560385,4
920835,0
560390,5
530305,2
920840,9
560395,0
986380,0
560402,0
560403,0
560404,0
705070,0
560411,10
920860,27
331040,0
560420,0
694150,0
560432,3
560433,1
560434,1
560435,0
986420,0
560437,6
560438,1
560439,0
560450,10
560451,5
560452,5
986439,0
710540,7
560461,1
920910,3
710541,8
770616,5
200020,124
560471,4
781540,0
560475,165
331100,1
200031,0
560481,1
560482,11
560483,1
830694,0
200040,26
200041,1
560490,48
200051,28
200052,6
560501,13
200054,0
200055,2
200056,1
200058,3
560510,21
694165,0
560516,13
560517,12
200070,16
560520,58
560522,0
200080,0
560530,24
560531,1
331160,0
200090,1
200091,5
200092,1
560541,107
200094,4
200095,6
200100,39
200101,15
560551,21
560552,221
560553,22
541255,6
200110,9
200115,3
331200,0
200130,8
331205,0
200135,17
651522,1
331211,0
200140,121
200145,0
331220,0
200150,1
331223,0
200155,138
986591,0
200160,66
200165,0
530344,0
790002,35
530345,0
830150,0
790020,3
986645,0
790040,3
790041,1
790042,0
645040,6
770651,25
790055,0
986666,0
350130,2
331317,0
790070,0
310002,28
331325,0
481205,0
339211,9
625339,2
830732,5
790090,0
986700,0
552205,7
694200,9
983651,0
790100,9
986710,2
553325,0
986713,1
790110,0
790115,1
350140,4
986731,0
986732,0
694205,0
986740,0
790135,1
732436,0
710591,1
790140,0
770666,37
781590,0
790155,0
694210,1
790160,1
530371,0
790165,1
694212,0
850115,5
816290,6
983666,0
615200,74
339230,9
790200,19
950900,59
790205,0
986816,1
790210,4
790211,1
790212,0
530380,7
790220,18
372002,288
790225,0
732451,0
481230,0
790230,2
705145,0
986840,0
790235,0
986850,1
694225,1
986860,0
790255,2
816702,0
290091,0
694230,13
645080,0
790290,2
986900,0
770692,5
290095,0
986910,0
790305,0
692002,45
986920,0
790316,0
790317,0
770696,46
692020,0
790325,0
290100,1
790331,0
986940,0
986946,0
790341,0
986950,0
790344,0
692042,0
790347,0
940002,1
790350,0
705165,1
790352,0
790355,0
692055,1
790360,0
135002,181
790365,2
790366,0
790367,0
790368,0
790369,0
790370,0
790371,0
790372,0
790373,0
692070,1
790375,0
481255,0
135020,8
790385,3
790390,0
987002,1
692091,0
692093,0
692094,0
135040,7
135041,4
135042,3
692100,0
135051,0
135052,0
135053,0
692110,0
135055,0
135056,0
692115,0
983705,0
590490,0
135070,36
692130,0
692135,1
135080,0
692140,1
692145,0
135090,8
135091,15
135092,0
135093,4
135094,7
135095,7
692155,0
135100,66
135101,34
692160,0
135110,0
135115,0
790483,0
590500,0
135130,64
590501,4
645115,9
790500,1
790501,2
651540,0
692200,15
692205,1
790510,1
692210,0
692211,0
692212,0
372052,0
692220,4
692225,0
770731,1
987140,0
692230,0
692235,0
790540,0
987155,0
790551,0
790552,0
790553,0
692255,1
790560,5
705200,7
781660,0
790570,0
790572,0
590516,0
645130,3
790590,0
790591,0
987200,0
692290,0
790600,0
781666,4
692305,0
987220,0
790615,0
790616,0
732516,0
790620,1
705210,3
790625,1
541371,0
692325,0
790630,2
530450,1
790640,8
790645,15
652366,0
692344,0
940052,0
692346,0
790651,1
790652,0
692350,1
692352,1
692355,1
790660,1
790663,0
692360,0
790666,7
692365,1
790670,6
692367,0
692368,0
692369,0
692370,1
692371,0
692372,0
692373,0
790679,1
705220,6
692380,0
692385,0
790690,1
790692,0
790694,2
790696,4
790698,1
692395,0
790700,13
790701,1
790703,1
790704,1
790705,0
987316,0
481310,0
790710,114
705225,0
790712,1
790713,1
692420,1
590540,0
790731,1
790732,4
590541,0
692432,1
987347,0
790740,23
692437,0
692438,0
481316,1
790750,356
692450,0
692451,0
692452,0
987365,0
987368,0
781692,0
987372,0
732541,1
645160,5
790770,25
790771,41
987380,0
790775,2
692475,1
790780,2
790781,0
987390,0
211052,0
692490,2
645165,1
692501,1
710703,24
692510,0
710704,4
692516,0
692517,0
692520,1
692522,0
692530,3
692531,0
692540,0
692560,0
692571,0
692572,0
983781,0
692580,0
692581,0
987500,0
70002,786
692600,1
696290,0
70020,49
692615,0
692616,0
692620,2
70031,0
692625,1
692630,24
70040,87
70041,2
70042,3
530501,137
692640,9
70051,0
70052,0
692645,17
70054,0
987560,0
70058,0
692651,10
692652,13
552349,0
694344,0
692660,10
692663,5
692666,27
692670,36
692679,4
365002,541
694349,0
692690,13
552355,0
530510,21
781732,0
365020,43
365031,0
365040,19
365041,2
365042,6
432211,5
987640,0
365051,0
365052,10
365055,0
365056,1
290220,10
365070,9
290221,0
694360,0
987666,1
660002,210
365091,2
365092,0
365093,3
365094,2
365095,2
645212,0
365100,18
365101,9
432221,0
552371,0
987700,2
365110,0
365115,4
705290,0
987710,0
660031,0
987713,0
781750,14
432225,3
660040,0
660041,0
365130,6
365135,12
365140,27
370140,0
365145,0
660058,0
987740,0
365150,0
365155,2
987750,0
365160,10
365165,2
481385,0
522461,1
955002,9
660091,2
660092,2
660094,0
660095,2
660100,7
660101,7
552385,1
350316,7
955020,0
365200,200
660115,0
365205,2
365210,30
365211,26
365212,1
955040,0
955041,0
660130,0
365220,100
365221,2
660135,2
987816,0
365225,53
660140,22
365230,73
365232,0
660145,1
365235,2
660150,15
660155,1
565365,0
987840,0
816325,1
781771,4
660165,0
365255,115
987850,0
781775,0
940155,0
660200,26
365290,97
660205,11
660210,12
660211,7
660212,0
365305,41
660220,68
660221,1
365310,44
660225,4
365316,48
365317,14
660230,27
660235,1
365325,35
987920,0
365331,0
365338,0
365339,29
365341,8
660255,45
365344,7
365345,51
365346,17
365347,25
987940,0
365349,5
365350,40
365352,21
987946,0
365355,17
987950,0
365360,15
987955,0
955200,2
660290,1
955211,0
987983,0
660305,3
987986,0
955220,2
660310,1
955225,0
660316,8
660317,1
110053,3
660325,16
705341,0
110056,0
660338,0
660339,1
955255,0
660344,0
660345,0
660346,0
660349,0
660350,5
660352,10
660355,11
660360,3
651571,2
660365,17
660366,5
660367,0
660368,3
660369,10
660370,0
660371,3
660372,3
660373,9
660375,2
660380,5
660385,0
705350,3
660390,7
552433,0
660395,0
660404,0
372212,0
660411,1
553371,0
955325,0
552437,1
660420,5
694434,0
660432,1
660433,1
660434,3
660435,1
660436,5
660437,5
660438,1
660439,0
955360,0
705360,2
660450,7
660451,0
660452,0
955365,0
955372,0
660461,5
705040,0
660471,1
660475,56
645290,82
955390,0
660481,0
660482,0
660483,0
660490,11
660500,3
660501,2
310052,0
705370,2
660510,1
705371,2
660516,0
660520,4
660522,0
660530,4
660531,2
310053,0
660540,1
660541,0
110091,0
660551,2
660552,1
660560,4
660565,0
705380,0
660581,0
816339,0
955500,0
660590,0
660591,0
660600,9
110100,3
565380,0
660615,5
660616,3
660620,82
660625,11
955541,1
660630,87
955551,0
660640,119
820080,0
816341,0
660645,112
955560,4
660651,46
660652,448
955571,0
955572,0
372255,17
481365,1
552481,0
955640,0
816344,0
955645,2
920002,118
955666,1
983940,0
432346,0
955690,0
955696,0
955700,4
955710,2
955712,0
955713,0
955731,0
955732,0
820110,2
955740,0
955750,0
955760,0
983955,0
955770,1
955780,0
432366,1
955800,0
366002,15
955830,0
760052,0
432373,0
955840,0
366020,0
955850,0
955860,0
366040,0
366041,0
366070,0
235002,28
955900,7
955910,0
235020,5
366094,0
955920,13
366100,0
366101,0
955935,0
235040,1
235041,0
235042,1
955940,0
955946,0
955950,7
235055,0
366135,4
366140,0
235070,0
541390,2
816355,1
235080,0
366155,0
366160,0
530002,34
235091,0
235092,0
235093,0
235094,0
235095,0
235100,11
235101,9
530020,7
235110,0
385360,0
366200,5
530041,0
235130,1
366205,0
235135,2
366210,1
366211,1
366212,1
530055,0
235145,1
366220,2
366221,0
235150,0
366223,0
366225,0
235155,0
530070,0
235160,2
366235,1
235165,1
645404,0
530090,0
530091,0
530092,0
366255,10
530100,1
530101,0
235200,32
530115,0
235205,4
235210,7
235211,2
235212,0
366290,0
235220,9
530135,2
235225,0
530140,2
816360,0
235230,35
235232,0
366305,0
366310,0
366316,1
366317,0
530160,0
694002,66
366325,2
366338,1
366339,0
694020,4
366341,0
385365,34
366344,0
366345,0
366346,1
366347,0
366349,0
366350,0
366352,0
366355,1
530200,25
694042,0
366365,88
530210,2
530211,0
694052,0
694054,0
694055,3
530220,55
530221,0
705501,0
530225,3
530230,0
530235,0
694080,0
517450,1
694090,0
694091,0
694092,0
694093,0
694094,0
694095,0
940344,0
694100,0
694101,1
645434,3
694110,0
694115,0
372369,61
530290,0
700051,1
694135,1
370367,7
694140,0
694145,1
432002,13
530310,1
694155,0
530316,0
530317,3
705517,0
694160,0
432020,1
530325,4
530338,0
530339,0
432040,0
432041,0
530346,1
530349,0
530350,2
530352,0
530355,0
432055,0
530360,0
530365,2
530366,0
530367,0
530368,0
530369,0
530370,0
694211,0
530372,1
530373,0
530375,0
694220,10
530385,1
530390,0
432090,0
694235,0
432092,0
432094,0
530402,0
530403,0
530404,0
432101,1
530411,1
432110,1
694255,1
530420,0
530432,0
530433,1
530434,1
530435,0
530436,0
530437,0
530438,0
530439,0
432140,0
640002,223
694290,0
530451,0
530452,0
432155,0
530461,0
432160,0
694305,1
694310,0
530471,0
530475,9
694316,24
694317,0
530481,0
530482,0
530483,0
694325,0
530490,2
694339,0
530500,7
694341,0
432200,4
694345,0
694346,0
694347,0
432205,0
694350,1
694352,0
432210,1
694355,0
530516,2
530517,2
530520,417
530522,8
432220,118
694365,26
694366,0
694367,0
694368,0
694369,0
694370,0
694371,0
694372,1
694373,0
432230,7
694375,0
432235,1
694385,0
694390,0
771092,1
432255,9
771094,0
694420,0
694432,2
694433,0
432290,0
694435,1
694436,2
694437,0
694438,0
694439,0
432305,1
694450,0
694451,0
694452,0
432310,0
432316,3
432317,0
760002,3
432325,3
780369,4
694475,10
694483,0
760020,1
432344,0
432345,1
694490,0
432347,0
432350,0
432355,1
694500,0
694501,3
310093,0
432360,0
432365,2
694510,1
432367,1
432368,0
432369,2
694516,0
694517,0
694520,1
900395,0
694522,0
432380,0
432385,1
694530,0
694531,0
432390,0
694540,1
694541,0
432402,0
432403,0
432404,1
694551,0
694552,0
432411,0
760094,0
694560,1
432420,0
694565,0
694570,0
694572,0
481403,0
694581,0
640052,0
694590,0
694591,0
694600,4
651620,123
760140,1
694605,0
694615,4
694616,6
694620,9
771130,0
694625,16
694630,17
694640,1
694645,40
694651,58
694652,35
694660,6
694663,10
760200,0
694666,20
694670,11
760210,0
694679,13
367002,40
760220,0
760225,0
694690,4
694692,18
367020,6
438002,31
696360,0
760255,0
367040,1
367041,0
367042,0
367052,0
367053,0
367055,0
940452,0
570483,0
367070,0
367080,0
760305,0
367090,0
367092,0
367093,0
367094,0
367095,0
760316,0
760317,0
760325,0
367115,0
760346,0
935002,1
760350,0
367135,0
760355,0
367140,1
367145,0
760365,0
367150,0
760367,0
760370,0
367155,0
705630,8
367160,0
531002,24
367165,0
760385,1
760390,0
531020,0
531040,0
531042,0
367205,8
367210,4
367211,3
531052,0
760433,0
367220,6
367221,0
367223,0
367225,2
367230,2
367232,0
367235,2
760452,0
531090,0
367255,14
531100,1
531101,0
640115,4
760500,0
367290,7
531140,0
367305,2
367310,5
531155,0
367316,2
367317,0
531160,0
760540,1
367325,3
367331,0
705660,0
367338,0
367339,1
367341,1
367344,0
367345,1
367346,0
367347,0
367349,0
367350,2
367352,0
367355,3
760572,0
367360,2
935040,0
367365,107
367366,25
531210,0
531211,1
531212,0
705666,5
531220,7
531221,0
531225,0
531230,0
771205,0
531235,0
651058,0
990002,7
760630,0
531255,2
360305,12
760640,0
935051,0
990020,0
920055,0
771212,0
760651,0
760652,0
565438,0
990040,0
760670,0
531305,1
433002,15
531310,1
760690,0
531316,1
531317,0
990070,0
760696,0
760700,3
531325,7
760702,0
760705,0
760710,2
760712,0
760713,0
531338,0
531339,1
520002,259
433040,0
433041,0
531346,1
531347,0
531350,1
225092,0
760731,0
433052,1
531360,0
990115,0
760740,1
531365,0
531368,0
531369,0
531370,0
531371,0
433070,0
531375,0
531380,4
771230,15
531385,0
990140,0
531390,0
517432,3
705696,2
433090,0
433092,0
433093,0
433095,0
433100,2
433101,2
990160,1
531411,0
433115,0
531420,1
705701,5
531432,0
367100,2
531434,0
531435,0
531436,0
531437,0
531438,1
367101,0
433140,2
212020,1
990200,1
651092,0
531450,0
531451,0
990205,0
990210,0
433155,0
531461,0
433160,0
990220,0
433165,0
531471,0
531475,4
990230,0
531481,0
531482,1
531483,0
531490,3
531500,3
820402,0
990255,0
433200,1
940552,1
433205,2
531510,1
433210,0
433211,3
531516,0
531517,1
531520,19
40002,553
433220,25
433221,0
433225,2
531530,217
935095,0
433230,4
812042,0
433235,3
40020,16
40031,15
165051,0
990310,0
433255,1
225130,2
591040,0
990338,0
433290,0
990347,0
770581,0
990360,0
433305,0
367130,2
433310,4
990370,0
433316,0
433325,7
760349,0
990385,0
990390,0
520052,2
433338,0
920350,3
433344,0
433345,0
433347,0
433350,0
433352,0
433355,0
433360,1
433365,6
433367,0
433368,0
433369,0
433370,0
433371,0
433372,0
433373,1
433375,0
820432,0
433380,0
433385,0
433390,0
630002,640
433402,0
433403,0
433404,14
433411,0
630020,38
990475,0
433420,19
225155,6
630040,1
630041,0
630042,0
630051,0
630052,1
990501,0
630055,0
630070,2
310130,2
630080,0
630090,0
630091,1
630092,0
820450,2
630094,0
630095,0
820451,1
630100,2
630101,5
165092,0
630110,0
990560,0
630115,0
990570,0
630130,0
630135,0
630140,7
990590,0
630145,2
368002,35
630150,0
630155,0
820461,0
630160,77
368020,0
630165,2
990616,0
990625,0
990630,0
368040,0
368041,0
368042,1
651165,8
990640,0
368052,0
990645,2
368055,0
368056,0
552365,2
368058,0
990651,0
630205,3
630210,19
630211,16
630212,0
368070,0
990663,0
630220,91
630221,0
630225,16
630230,17
630232,0
663002,270
368091,0
368092,0
368093,0
368094,1
368095,0
990690,0
820475,31
368100,2
368101,0
663020,3
368110,0
630255,118
990710,1
990713,0
663040,4
663041,5
368130,0
94093,50
663051,0
663052,0
663053,0
670437,0
663055,0
630290,1
990740,0
368155,0
990750,0
368160,0
630305,8
368165,0
630310,2
990760,0
630316,2
630317,6
663090,1
520115,1
663092,0
663093,0
663094,1
663095,0
663100,0
820490,0
367200,40
630338,0
630339,3
630341,0
663110,0
368200,30
630345,5
630346,11
630347,1
368205,12
630350,24
771341,0
630352,11
700344,18
368210,0
630355,5
368212,0
630360,3
663130,2
368220,8
368221,0
630366,1
630367,0
630368,0
368225,3
630370,1
630371,11
630372,15
630373,170
368230,11
630375,1
368232,0
368235,0
630380,22
663150,2
700349,4
630385,9
663155,1
630390,13
663160,1
820500,3
630395,0
663165,0
368255,10
990850,0
531051,1
630404,0
367212,0
630411,0
990860,0
438211,0
630420,0
651205,6
630432,0
630433,2
368290,13
630435,0
630436,1
630437,2
630438,0
630439,0
663210,2
663211,0
663212,0
368305,2
630450,0
630451,0
990900,5
820510,0
368310,2
663225,0
368316,6
630461,0
663230,2
935200,1
696002,59
663235,0
368325,3
630471,1
990920,6
651212,0
368331,0
438221,0
630481,0
368338,0
368339,0
540372,0
368341,0
663255,9
368344,1
820516,1
368346,1
368347,0
990940,0
368349,0
368350,5
368352,0
990946,0
368355,2
630500,3
630501,13
990950,1
438225,1
368360,1
696041,0
696042,0
990955,0
368365,101
368366,27
368367,38
820520,11
696051,0
630516,0
531070,2
771369,6
630520,29
630522,0
630530,1
630531,3
696070,1
990983,0
663305,0
565002,8
990987,0
630540,1
630541,0
663310,1
663316,1
663317,1
630551,0
630552,1
630553,0
565020,0
663325,3
696094,0
696095,0
630560,4
696100,1
630565,1
630570,0
630571,0
630572,0
663341,0
696110,0
565040,3
663345,0
663346,4
663347,1
630580,0
663349,0
663350,5
663352,0
935220,0
565051,0
565052,0
565053,0
630590,0
630591,0
663360,0
696130,0
663365,13
663366,0
663367,0
630600,0
663369,1
663370,2
663371,0
663372,4
630605,0
565070,0
663375,0
434002,10
663380,1
630615,1
630616,4
663385,2
696155,0
630620,9
663390,2
696160,0
630625,5
860002,12
663395,0
434020,0
696165,0
663404,0
565101,0
860020,0
434040,0
434041,1
565115,0
663420,0
434051,0
434052,0
696200,70
860041,0
